# optical/UV data extracted by dexter, from abdo_2010 paper by tramacere.
# GASP_WEBT data, y log(nuF_nu), x log(Hz)
14.14	-10.88
14.26	-10.94
14.39	-11.00
14.67	-11.01
14.74	-11.08
14.84	-11.03
14.93	-11.01
15.05	-11.09
15.13	-10.95
15.16	-10.95

