# fermi data extracted by dexter, from abdo_2010 paper by tramacere.
# high state march 2009, y log(nuF_nu), x log(Hz)
22.837	-9.264
23.139	-9.307
23.433	-9.455
23.734	-9.509
24.029	-9.677
24.631	-10.26

