# optical/UV data extracted by dexter, from abdo_2010 paper by tramacere.
# GASP_WEBT data, high state 03/26/09, y log(nuF_nu), x log(Hz)
14.67	-10.63
14.74	-10.61
14.84	-10.59
14.93	-10.60
15.06	-10.70
15.13	-10.60
15.17	-10.63
