# optical/UV data extracted by dexter, from abdo_2010 paper by tramacere.
# GASP_WEBT data, high state, y log(nuF_nu), x log(Hz)
14.67	-10.53
14.74	-10.47
14.84	-10.42
14.93	-10.41
15.05	-10.49
15.13	-10.42
15.17	-10.44
