# VLBI data extracted by dexter, from abdo_2010 paper by tramacere.
# April 09, 2009, y log(nuF_nu), x log(Hz)
9.6601	-13.35
9.6928	-13.28
9.9019	-13.14
9.9215	-13.11
10.176	-12.75
10.366	-12.48
10.627	-12.08
