# GASP data extracted by dexter, from abdo_2010 paper by tramacere.
# March flare, 2009, y log(nuF_nu), x log(Hz)
9.701	-13.02
9.909	-12.82
10.14	-12.57
10.34	-12.32
10.57	-12.13
10.63	-11.84
11.36	-11.34
