378.0	669.0
383.0	674.0
388.0	672.0
395.0	676.0
403.0	679.0
411.0	679.0
418.0	680.0
424.0	676.0
429.0	676.0
435.0	674.0
440.0	669.0
447.0	672.0
455.0	665.0
462.0	667.0
469.0	662.0
475.0	657.0
481.0	655.0
487.0	655.0
492.0	642.0
498.0	640.0
507.0	638.0
