 8.7297097e-05  2.4505665e-01
 9.4406109e-05  2.7877261e-01
 1.0209400e-04  3.1944816e-01
 1.1040799e-04  4.0031393e-01
 1.1939900e-04  4.5009274e-01
 1.2912199e-04  5.3481255e-01
 1.3963700e-04  6.6552977e-01
 1.5100802e-04  7.8072827e-01
 1.6330501e-04  9.3282288e-01
 1.7660399e-04  1.0559277e+00
 1.9098502e-04  1.3398251e+00
 2.0653802e-04  1.5703624e+00
 2.2335702e-04  1.8266221e+00
 2.4154597e-04  2.1369768e+00
 2.6121602e-04  2.6219523e+00
 2.8248800e-04  2.9390028e+00
 3.0549197e-04  3.5237064e+00
 3.3037000e-04  4.0123701e+00
 3.5727300e-04  4.4843593e+00
 3.8636698e-04  5.0563066e+00
 4.1782998e-04  5.4777185e+00
 4.5185605e-04  5.7477781e+00
 4.8865202e-04  6.2493220e+00
 5.2844501e-04  6.4008832e+00
 5.7147903e-04  6.7738192e+00
 6.1801597e-04  7.1862099e+00
 6.6834407e-04  7.4516080e+00
 7.2276997e-04  7.6292773e+00
 7.8162798e-04  7.7395677e+00
 8.4527904e-04  8.3464174e+00
 9.1411303e-04  8.7978165e+00
 9.8855309e-04  8.9227762e+00
 1.0690500e-03  9.0698182e+00
 1.1561101e-03  9.6634568e+00
 1.2502599e-03  1.0086026e+01
 1.3520701e-03  1.0220557e+01
 1.4621799e-03  1.0607801e+01
 1.5812499e-03  1.0867263e+01
 1.7100200e-03  1.1028590e+01
 1.8492699e-03  1.1063181e+01
 1.9998600e-03  1.1654665e+01
 2.1627200e-03  1.2092055e+01
 2.3388399e-03  1.2379417e+01
 2.5292997e-03  1.2406809e+01
 2.7352700e-03  1.2563195e+01
 2.9580097e-03  1.2861745e+01
 3.1989003e-03  1.3167405e+01
 3.4593898e-03  1.3125024e+01
 3.7411102e-03  1.3110673e+01
 4.0457598e-03  1.3247075e+01
 4.3752200e-03  1.3414053e+01
 4.7315104e-03  1.3523319e+01
 5.1168195e-03  1.3611836e+01
 5.5334998e-03  1.3126837e+01
 5.9841201e-03  1.3137118e+01
 6.4714306e-03  1.3319104e+01
 6.9984200e-03  1.3335214e+01
 7.5683307e-03  1.3156134e+01
 8.1846498e-03  1.2788854e+01
 8.8511602e-03  1.2861601e+01
 9.5719407e-03  1.3033039e+01
 1.0351400e-02  1.2676528e+01
 1.1194399e-02  1.2329744e+01
 1.2106001e-02  1.2077378e+01
 1.3091801e-02  1.1832715e+01
 1.4157899e-02  1.1670098e+01
 1.5310899e-02  1.1517090e+01
 1.6557700e-02  1.1389072e+01
 1.7906100e-02  1.1249580e+01
 1.9364202e-02  1.0941722e+01
 2.0941100e-02  1.0642279e+01
 2.2646401e-02  1.0443837e+01
 2.4490599e-02  1.0365639e+01
 2.6485001e-02  1.0289588e+01
 2.8641799e-02  1.0161503e+01
 3.0974200e-02  9.9824822e+00
 3.3496498e-02  9.7802549e+00
 3.6224300e-02  9.5821161e+00
 3.9174197e-02  9.4762175e+00
 4.2364297e-02  9.2932209e+00
 4.5814199e-02  8.8140129e+00
 4.9544996e-02  8.3595211e+00
 5.3579703e-02  8.0142859e+00
 5.7942896e-02  7.6975925e+00
 6.2661401e-02  7.5156748e+00
 6.7764198e-02  7.4632856e+00
 7.3282504e-02  7.5396295e+00
 7.9250097e-02  7.6998535e+00
 8.5703804e-02  8.1347654e+00
 9.2683004e-02  8.3227046e+00
 1.0023100e-01  8.4394039e+00
 1.0839300e-01  7.0585685e+00
 1.1722000e-01  5.8673198e+00
 1.2676500e-01  4.8111951e+00
 1.3708800e-01  4.2727635e+00
 1.4825200e-01  4.5952735e+00
 1.6032500e-01  1.1650786e+01
 1.7338000e-01  1.3386388e+01
 1.8749900e-01  1.4646000e+01
 2.0276800e-01  1.7454976e+01
 2.1928000e-01  1.8839257e+01
 2.3713700e-01  2.2155134e+01
 2.5644800e-01  2.5568750e+01
 2.7733200e-01  2.8036898e+01
 2.9991600e-01  2.9445565e+01
 3.2434000e-01  2.6303755e+00
 3.5075200e-01  1.7290066e+00
 3.7931500e-01  1.4666955e+00
 4.1020400e-01  1.2838089e+00
 4.4360900e-01  9.2322464e-01
 4.7973300e-01  5.2556566e-01
 5.1880000e-01  3.7097968e-01
 5.6104800e-01  2.9807803e-01
 6.0673599e-01  2.8842278e-01
 6.5614499e-01  5.2721594e-01
 7.0957800e-01  6.3166661e-01
 7.6736099e-01  6.0211600e-01
 8.2985100e-01  6.1427115e-01
 8.9742900e-01  6.6102836e-01
 9.7051000e-01  7.5565668e-01
 1.0495400e+00  8.8777903e-01
 1.1350100e+00  9.6331204e-01
 1.2274400e+00  1.0293898e+00
 1.3273900e+00  3.3227285e-02
 1.4354900e+00  3.5991515e-02
 1.5523900e+00  3.9147241e-02
 1.6788000e+00  2.5823306e-02
 1.8155200e+00  1.4173995e-02
 1.9633600e+00  8.5546089e-03
 2.1232400e+00  5.5508270e-03
 2.2961500e+00  4.1100759e-03
 2.4831300e+00  4.0086685e-03
 2.6853400e+00  4.0959018e-03
 2.9040200e+00  2.6892650e-03
 3.1405100e+00  2.1222636e-03
 3.3962500e+00  2.0318893e-03
 3.6728200e+00  2.0160442e-03
 3.9719200e+00  1.9389491e-03
 4.2953600e+00  1.9226482e-03
 4.6451500e+00  2.0205363e-03
 5.0234299e+00  1.9984443e-03
 5.4324999e+00  8.9949898e-04
 5.8748900e+00  6.6849715e-04
 6.3533100e+00  7.0668351e-04
 6.8706800e+00  6.8477797e-04
 7.4301900e+00  8.1283104e-04
 8.0352599e+00  6.5765735e-04
 8.6896001e+00  7.0751119e-04
 9.3972301e+00  7.5248793e-04
 1.0162501e+01  8.9166331e-04
 1.0990099e+01  8.5915969e-04
 1.1885000e+01  8.1753944e-04
 1.2852899e+01  6.3346527e-04
 1.3899501e+01  6.5584119e-04
 1.5031399e+01  5.4594966e-04
 1.6255499e+01  4.1022299e-04
 1.7579200e+01  4.1086580e-04
 1.9010800e+01  4.3621451e-04
 2.0558901e+01  4.5297570e-04
 2.2233099e+01  4.0003667e-04
 2.4043600e+01  2.1998943e-04
 2.6001602e+01  1.2618249e-04
 2.8119002e+01  1.1082175e-04
 3.0408899e+01  1.1491468e-04
 3.2885201e+01  1.3165926e-04
 3.5563099e+01  1.6421949e-04
 3.8459196e+01  1.4141615e-04
 4.1591099e+01  1.3162343e-04
 4.4977996e+01  1.4665609e-04
 4.8640698e+01  1.4972692e-04
 5.2601702e+01  1.5624294e-04
 5.6885306e+01  1.3875543e-04
 6.1517701e+01  1.4063717e-04
 6.6527300e+01  1.4657173e-04
 7.1944898e+01  1.2557408e-04
 7.7803709e+01  1.2071882e-04
 8.4139495e+01  1.2260268e-04
 9.0991306e+01  1.1853595e-04
 9.8401111e+01  1.2203935e-04
 1.0641401e+02  1.2602787e-04
 1.1508001e+02  1.2647363e-04
 1.2445100e+02  1.2598926e-04
 1.3458600e+02  1.2924085e-04
 1.4554601e+02  1.3085795e-04
 1.5739800e+02  1.3223110e-04
 1.7021601e+02  1.2861742e-04
 1.8407699e+02  1.1967422e-04
 1.9906701e+02  9.3498878e-05
 2.1527802e+02  7.6135306e-05
 2.3280902e+02  6.9385976e-05
 2.5176798e+02  6.3292083e-05
 2.7227001e+02  5.8232682e-05
 2.9444203e+02  5.5305915e-05
 3.1841997e+02  5.1485555e-05
 3.4435001e+02  4.7785914e-05
 3.7239196e+02  4.3842944e-05
 4.0271703e+02  4.0802568e-05
 4.3551197e+02  3.8664501e-05
 4.7097700e+02  3.6534260e-05
 5.0933099e+02  3.3519682e-05
 5.5080795e+02  3.0831866e-05
 5.9566201e+02  2.8510190e-05
 6.4416897e+02  2.6221660e-05
 6.9662700e+02  2.3758532e-05
 7.5335608e+02  2.1877601e-05
 8.1470391e+02  2.0230201e-05
 8.8104908e+02  1.8688364e-05
 9.5279594e+02  1.7165530e-05
 1.0303899e+03  1.5776055e-05
 1.1142899e+03  1.4588204e-05
 1.2050401e+03  1.3459716e-05
 1.3031701e+03  1.2361219e-05
 1.4092901e+03  1.1352384e-05
 1.5240499e+03  1.0588897e-05
 1.6481601e+03  9.8385272e-06
 1.7823800e+03  8.9893670e-06
 1.9275200e+03  8.2135464e-06
 2.0844899e+03  7.5046355e-06
 2.2542403e+03  6.8569216e-06
 2.4378103e+03  6.1976233e-06
 2.6363302e+03  5.3723847e-06
 2.8510202e+03  4.6451463e-06
 3.0831901e+03  3.9502485e-06
 3.3342603e+03  3.3124651e-06
 3.6057898e+03  2.7553336e-06
 3.8994199e+03  2.3616743e-06
 4.2169699e+03  2.0544667e-06
 4.5603702e+03  1.6992857e-06
 4.9317403e+03  1.4265914e-06
 5.3333502e+03  1.2087868e-06
 5.7676606e+03  1.0143798e-06
 6.2373498e+03  8.7573921e-07
 6.7452803e+03  7.3527533e-07
 7.2945801e+03  5.8907990e-07
 7.8885994e+03  4.7405115e-07
 8.5309992e+03  3.8148300e-07
 9.2257100e+03  3.0699097e-07
 9.9770006e+03  2.4704440e-07
 1.0789500e+04  1.9880229e-07
 1.1668099e+04  1.5998328e-07
 1.2618299e+04  1.2874273e-07
 1.3645800e+04  1.0360430e-07
 1.4757099e+04  8.3372382e-08
 1.5958799e+04  6.7092568e-08
 1.7258399e+04  5.3991276e-08
 1.8663801e+04  4.3448502e-08
 2.0183701e+04  3.4964136e-08
 2.1827299e+04  2.8136819e-08
 2.3604799e+04  2.2642485e-08
 2.5527001e+04  1.8221142e-08
 2.7605798e+04  1.4663043e-08
 2.9853799e+04  1.1799839e-08
 3.2284897e+04  9.4956914e-09
 3.4913999e+04  7.6414558e-09
 3.7757202e+04  6.1492989e-09
 4.0831901e+04  4.9485288e-09
 4.4157004e+04  3.9822287e-09
 4.7752905e+04  3.2046130e-09
 5.1641601e+04  2.5788490e-09
 5.5846994e+04  2.0752743e-09
 6.0394905e+04  1.6700298e-09
 6.5313100e+04  1.3439224e-09
 7.0631804e+04  1.0814942e-09
 7.6383596e+04  8.7031146e-10
 8.2603795e+04  7.0036591e-10
 8.9330507e+04  5.6360599e-10
 9.6605110e+04  4.5354961e-10
 1.0447200e+05  3.6498523e-10
 1.1298001e+05  2.9371126e-10
 1.2217999e+05  2.3636040e-10
 1.3212999e+05  1.9020464e-10
 1.4288900e+05  1.5306585e-10
 1.5452502e+05  1.2317665e-10
 1.6710898e+05  9.9123243e-11
 1.8071700e+05  7.9767830e-11
 1.9543399e+05  6.4191081e-11
 2.1134900e+05  5.1656431e-11
 2.2855999e+05  4.1569461e-11
 2.4717202e+05  3.3452378e-11
 2.6730101e+05  2.6919898e-11
 2.8906799e+05  2.1663319e-11
 3.1260801e+05  1.7433103e-11
 3.3806499e+05  1.4028925e-11
 3.6559496e+05  1.1289492e-11
 3.9536698e+05  9.0849785e-12
 4.2756298e+05  7.3109650e-12
 4.6238102e+05  5.8833544e-12
 5.0003500e+05  4.7344976e-12
 5.4075395e+05  3.8100073e-12
 5.8478995e+05  3.0660216e-12
 6.3241200e+05  2.4673156e-12
 6.8391196e+05  1.9855206e-12
 7.3960493e+05  1.5978114e-12
 7.9983407e+05  1.2858056e-12
 8.6496792e+05  1.0347249e-12
 9.3540610e+05  8.3267304e-13
 1.0115799e+06  6.7007653e-13
 1.0939599e+06  5.3922622e-13
 1.1830399e+06  4.3393693e-13
 1.2793801e+06  3.4920159e-13
 1.3835699e+06  2.8101007e-13
 1.4962401e+06  2.2613694e-13
 1.6180800e+06  1.8198056e-13
 1.7498499e+06  1.4644438e-13
 1.8923401e+06  1.1784938e-13
 2.0464399e+06  9.4836980e-14
 2.2130901e+06  7.6318090e-14
 2.3933202e+06  6.1414766e-14
 2.5882099e+06  4.9422692e-14
 2.7989800e+06  3.9771831e-14
 3.0269099e+06  3.2005632e-14
 3.2734100e+06  2.5755732e-14
 3.5399702e+06  2.0726506e-14
 3.8282501e+06  1.6679161e-14
 4.1399996e+06  1.3422212e-14
 4.4771299e+06  1.0801294e-14
 4.8417203e+06  8.6921237e-15
 5.2359995e+06  6.9948114e-15
 5.6623903e+06  5.6289267e-15
 6.1234997e+06  4.5297664e-15
 6.6221696e+06  3.6452230e-15
 7.1614308e+06  2.9334292e-15
 7.7446198e+06  2.3606125e-15
 8.3752909e+06  1.8996580e-15
 9.0573302e+06  1.5287079e-15
 9.7948999e+06  1.2301980e-15
 1.0592501e+07  9.8998631e-16
 1.1455100e+07  7.9666936e-16
 1.2388000e+07  6.4109399e-16
 1.3396801e+07  5.1590768e-16
 1.4487699e+07  4.1517059e-16
 1.5667500e+07  3.3409948e-16
 1.6943401e+07  2.6885828e-16
 1.8323102e+07  2.1636046e-16
 1.9815302e+07  1.7410976e-16
 2.1428901e+07  1.4011199e-16
 2.3173898e+07  1.1275282e-16
 2.5061098e+07  9.0734971e-17
 2.7101898e+07  7.3017303e-17
 2.9308899e+07  5.8759270e-17
 3.1695697e+07  4.7285075e-17
 3.4276802e+07  3.8051712e-17
 3.7068098e+07  3.0621334e-17
 4.0086699e+07  2.4641901e-17
 4.3351098e+07  1.9830091e-17
 4.6881295e+07  1.5957910e-17
 5.0699094e+07  1.2841756e-17
 5.4827696e+07  1.0334156e-17
 5.9292505e+07  8.3162130e-18
 6.4121002e+07  6.6922814e-18
 6.9342597e+07  5.3854835e-18
 7.4989404e+07  4.3338642e-18
 8.1096106e+07  3.4875874e-18
 8.7700102e+07  2.8065624e-18
 9.4841803e+07  2.2585287e-18
 1.0256500e+08  1.8175117e-18
 1.1091700e+08  1.4626156e-18
 1.1995001e+08  1.1769941e-18
 1.2971799e+08  9.4716230e-19
 1.4028102e+08  7.6221601e-19
 1.5170500e+08  6.1337363e-19
 1.6405902e+08  4.9359970e-19
 1.7741899e+08  3.9721432e-19
 1.9186701e+08  3.1964925e-19
 2.0749102e+08  2.5723301e-19
 2.2438799e+08  2.0700288e-19
 2.4266101e+08  1.6658082e-19
 2.6242198e+08  1.3405246e-19
 2.8379197e+08  1.0787602e-19
 3.0690199e+08  8.6811109e-20
 3.3189400e+08  6.9859681e-20
 3.5892202e+08  5.6217936e-20
 3.8815001e+08  4.5240396e-20
 4.1975898e+08  3.6406171e-20
 4.5394203e+08  2.9297032e-20
 4.9090799e+08  2.3576259e-20
 5.3088396e+08  1.8972579e-20
 5.7411607e+08  1.5267794e-20
 6.2086903e+08  1.2286410e-20
 6.7142901e+08  9.8872359e-21
 7.2610596e+08  7.9565538e-21
 7.8523600e+08  6.4028716e-21
 8.4918008e+08  5.1525854e-21
 9.1833302e+08  4.1464344e-21
 9.9311605e+08  3.3367602e-21
 1.0739899e+09  2.6851887e-21
 1.1614500e+09  2.1608444e-21
 1.2560300e+09  1.7389015e-21
 1.3583100e+09  1.3993557e-21
 1.4689300e+09  1.1260869e-21
 1.5885500e+09  9.0619596e-22
 1.7179100e+09  7.2924525e-22
 1.8578002e+09  5.8685121e-22
 2.0090900e+09  4.7225505e-22
 2.1727002e+09  3.8003640e-22
 2.3496301e+09  3.0582748e-22
 2.5409698e+09  2.4610843e-22
 2.7478897e+09  1.9805085e-22
 2.9716701e+09  1.5937618e-22
 3.2136598e+09  1.2825523e-22
 3.4753600e+09  1.0321081e-22
 3.7583697e+09  8.3057050e-23
 4.0644295e+09  6.6838455e-23
 4.3954202e+09  5.3786539e-23
 4.7533501e+09  4.3283782e-23
 5.1404401e+09  3.4831623e-23
 5.5590400e+09  2.8030136e-23
 6.0117401e+09  2.2556660e-23
 6.5012999e+09  1.8152013e-23
 7.0307200e+09  1.4607477e-23
 7.6032593e+09  1.1755069e-23
 8.2224303e+09  9.4596442e-24
 8.8920091e+09  7.6124614e-24
 9.6161206e+09  6.1259733e-24
