-1.407000 42.391392 -0.430365
-1.373000 41.720101 -0.404834
-1.339000 40.985837 -0.393826
-1.305000 40.183472 -0.382819
-1.271000 39.307464 -0.367135
-1.237000 38.351810 -0.350645
-1.203000 37.310028 -0.327032
-1.169000 36.175103 -0.296070
-1.135000 34.939451 -0.257650
-1.101000 33.594869 -0.214518
-1.067000 32.132484 -0.156655
-1.033000 30.542707 -0.112735
-0.998998 28.815162 -0.072686
-0.964999 26.938629 -0.116282
-0.930998 24.900976 -0.162559
-0.897001 22.689083 -0.214748
-0.863001 20.288761 -0.232292
-0.828999 17.684665 -0.166688
-0.794999 14.860201 0.271356
-0.761001 11.797423 0.365662
-0.727001 8.476924 0.438718
-0.693001 4.877718 0.548919
-0.659001 0.977108 0.616063
-0.625001 -3.249450 0.720474
-0.591001 -7.828499 0.816709
-0.557000 -12.788746 0.890730
-0.523000 -18.161230 0.946020
-0.488999 -23.979523 -0.068982
-0.455000 -30.000000 -0.217203
-0.421000 -30.000000 -0.254660
-0.387000 -30.000000 -0.278500
-0.353000 -30.000000 -0.387692
-0.319000 -30.000000 -0.598373
-0.285000 -30.000000 -0.715650
-0.251000 -30.000000 -0.776670
-0.217000 -30.000000 -0.756971
-0.183000 -30.000000 -0.461012
-0.149000 -30.000000 -0.348512
-0.115000 -30.000000 -0.335320
-0.081000 -30.000000 -0.292640
-0.047000 -30.000000 -0.226780
-0.013000 -30.000000 -0.134675
0.020999 -30.000000 -0.030696
0.055000 -30.000000 0.038767
0.089000 -30.000000 0.101580
0.122999 -30.000000 -1.355507
0.157000 -30.000000 -1.286800
0.191001 -30.000000 -1.216298
0.224999 -30.000000 -1.362989
0.259001 -30.000000 -1.589507
0.293000 -30.000000 -1.774800
0.326999 -30.000000 -1.928643
0.361000 -30.000000 -2.025150
0.394999 -30.000000 -2.002000
0.428999 -30.000000 -1.958651
0.463000 -30.000000 -2.107367
0.497000 -30.000000 -2.176200
0.531000 -30.000000 -2.161100
0.565000 -30.000000 -2.130500
0.599000 -30.000000 -2.113433
0.633000 -30.000000 -2.083101
0.667000 -30.000000 -2.027534
0.701000 -30.000000 -1.998308
0.735000 -30.000000 -2.311000
0.769000 -30.000000 -2.405901
0.803000 -30.000000 -2.347775
0.837000 -30.000000 -2.327450
0.871000 -30.000000 -2.219000
0.905000 -30.000000 -2.277000
0.939000 -30.000000 -2.211267
0.973000 -30.000000 -2.150501
1.007001 -30.000000 -2.042798
1.041002 -30.000000 -2.024925
1.074999 -30.000000 -2.012492
1.109001 -30.000000 -2.089276
1.142999 -30.000000 -2.040202
1.176999 -30.000000 -2.085848
1.211000 -30.000000 -2.175980
1.244999 -30.000000 -2.141301
1.279000 -30.000000 -2.081300
1.313000 -30.000000 -2.030925
1.347000 -30.000000 -2.050900
1.380999 -30.000000 -2.276599
1.415000 -30.000000 -2.484001
1.449000 -30.000000 -2.506375
1.483001 -30.000000 -2.456624
1.517000 -30.000000 -2.363548
1.551000 -30.000000 -2.233576
1.585000 -30.000000 -2.264501
1.619000 -30.000000 -2.261666
1.653000 -30.000000 -2.180700
1.687000 -30.000000 -2.137700
1.721000 -30.000000 -2.085200
1.755000 -30.000000 -2.102750
1.789000 -30.000000 -2.062900
1.823000 -30.000000 -2.010950
1.857000 -30.000000 -2.044100
1.891000 -30.000000 -2.027225
1.925000 -30.000000 -1.986500
1.959000 -30.000000 -1.967150
1.993000 -30.000000 -1.920500
2.026999 -30.000000 -1.872535
2.061000 -30.000000 -1.837000
2.094998 -30.000000 -1.804668
2.129000 -30.000000 -1.759600
2.163000 -30.000000 -1.720200
2.196999 -30.000000 -1.681667
2.231000 -30.000000 -1.659700
2.265000 -30.000000 -1.657000
2.298999 -30.000000 -1.730194
2.333000 -30.000000 -1.785414
2.367000 -30.000000 -1.791729
2.401000 -30.000000 -1.797650
2.435000 -30.000000 -1.799833
2.469000 -30.000000 -1.788229
2.503000 -30.000000 -1.785314
2.537000 -30.000000 -1.783700
2.571000 -30.000000 -1.787100
2.605000 -30.000000 -1.784313
2.639000 -30.000000 -1.773688
2.673000 -30.000000 -1.764300
2.707000 -30.000000 -1.767700
2.741000 -30.000000 -1.770000
2.775000 -30.000000 -1.770000
2.809000 -30.000000 -1.772340
2.843000 -30.000000 -1.781180
2.877000 -30.000000 -1.783000
2.911000 -30.000000 -1.783000
2.945000 -30.000000 -1.783429
2.979000 -30.000000 -1.786343
3.013002 -30.000000 -1.789000
3.046998 -30.000000 -1.789000
3.081002 -30.000000 -1.789963
3.115001 -30.000000 -1.792938
3.149000 -30.000000 -1.795913
3.182999 -30.000000 -1.792150
3.216999 -30.000000 -1.790071
3.251000 -30.000000 -1.795271
3.284999 -30.000000 -1.800470
3.319000 -30.000000 -1.805671
3.353000 -30.000000 -1.810871
3.387000 -30.000000 -1.820775
3.421000 -30.000000 -1.848833
3.455000 -30.000000 -1.878000
3.489000 -30.000000 -1.914375
3.523000 -30.000000 -1.956849
3.557000 -30.000000 -2.002825
3.591000 -30.000000 -2.035780
3.625001 -30.000000 -2.062300
3.659000 -30.000000 -2.110734
3.693000 -30.000000 -2.152700
3.727000 -30.000000 -2.190650
3.761000 -30.000000 -2.232800
3.795000 -30.000000 -2.262625
3.829000 -30.000000 -2.304550
3.863000 -30.000000 -2.366825
3.897000 -30.000000 -2.427175
3.931000 -30.000000 -2.487525
3.965000 -30.000000 -2.547875
3.999000 -30.000000 -2.608225
4.033001 -30.000000 -2.668577
4.067000 -30.000000 -2.728925
4.101001 -30.000000 -2.789277
4.134999 -30.000000 -2.849623
4.169001 -30.000000 -2.909977
4.203000 -30.000000 -2.970325
4.237000 -30.000000 -3.030676
4.271000 -30.000000 -3.091025
4.305001 -30.000000 -3.151376
4.339000 -30.000000 -3.211725
4.373000 -30.000000 -3.272076
4.407000 -30.000000 -3.332425
4.441000 -30.000000 -3.392776
4.475000 -30.000000 -3.453124
4.508999 -30.000000 -3.513474
4.543000 -30.000000 -3.573824
4.577000 -30.000000 -3.634175
4.611000 -30.000000 -3.694524
4.645000 -30.000000 -3.754874
4.679000 -30.000000 -3.815225
4.713000 -30.000000 -3.875574
4.747000 -30.000000 -3.935925
4.781000 -30.000000 -3.996275
4.815000 -30.000000 -4.056625
4.849000 -30.000000 -4.116975
4.883000 -30.000000 -4.177325
4.917000 -30.000000 -4.237675
4.951000 -30.000000 -4.298025
4.985000 -30.000000 -4.358375
5.019000 -30.000000 -4.418725
5.053002 -30.000000 -4.479078
5.087000 -30.000000 -4.539425
5.121001 -30.000000 -4.599778
5.154999 -30.000000 -4.660123
5.188999 -30.000000 -4.720473
5.223000 -30.000000 -4.780825
5.256999 -30.000000 -4.841173
5.291000 -30.000000 -4.901525
5.325000 -30.000000 -4.961875
5.359000 -30.000000 -5.022225
5.392999 -30.000000 -5.082574
5.427001 -30.000000 -5.142926
5.461000 -30.000000 -5.203275
5.495000 -30.000000 -5.263625
5.529000 -30.000000 -5.323975
5.563000 -30.000000 -5.384325
5.597000 -30.000000 -5.444676
5.631000 -30.000000 -5.505025
